t=5,t=10,t=20
0,0,0
-4.35611e-60,-1.23556e-40,-1.7102e-25
7.03201e-59,1.32091e-39,1.08022e-24
-5.31651e-56,-3.79471e-38,-1.02654e-23
8.40485e-55,3.95662e-37,6.36381e-23
-3.04308e-52,-1.04752e-35,-5.69678e-22
4.70482e-51,1.0604e-34,3.40791e-21
-1.08556e-48,-2.58551e-33,-2.86797e-20
1.63889e-47,2.53646e-32,1.65224e-19
-2.70524e-45,-5.69008e-31,-1.30389e-18
3.9814e-44,5.39903e-30,7.21786e-18
-5.00317e-42,-1.11289e-28,-5.32616e-17
7.16457e-41,1.01907e-27,2.82599e-16
-7.12111e-39,-1.92693e-26,-1.94356e-15
9.90122e-38,1.69865e-25,9.85673e-15
-7.98308e-36,-2.94031e-24,-6.29436e-14
1.07515e-34,2.48839e-23,3.04156e-13
-7.15521e-33,-3.93315e-22,-1.79558e-12
9.30905e-32,3.18563e-21,8.23769e-12
-5.17584e-30,-4.58383e-20,-4.47264e-11
6.48486e-29,3.54052e-19,1.94012e-10
-3.03735e-27,-4.62073e-18,-9.62834e-10
3.65176e-26,3.38969e-17,3.93009e-09
-1.44849e-24,-3.99468e-16,-1.76931e-08
1.66422e-23,2.77003e-15,6.75752e-08
-5.60614e-22,-2.9318e-14,-2.73372e-07
6.12532e-21,1.91108e-13,9.70327e-07
-1.7533e-19,-1.80456e-12,-3.48432e-06
1.81124e-18,1.09847e-11,1.13982e-05
-4.39782e-17,-9.17786e-11,-3.57306e-05
4.26566e-16,5.1755e-10,0.000106591
-8.74974e-15,-3.78635e-09,-0.000284751
7.9005e-14,1.95853e-08,0.000763888
-1.35959e-12,-1.23762e-07,-0.00167339
1.13064e-11,5.7988e-07,0.00395757
-1.61534e-10,-3.10717e-06,-0.00660982
1.22026e-09,1.29701e-05,0.0133494
-1.42522e-08,-5.73919e-05,-0.0139911
9.60219e-08,0.00020855,0.022483
-8.96121e-07,-0.0007312,-0.000478667
5.24803e-06,0.0022331,-0.00411984
-3.77739e-05,-0.0057538,0.0510877
0.000185001,0.0138703,-0.0482251
-0.000967133,-0.0217413,0.0194567
0.00370907,0.0349328,0.0295347
-0.0124493,-0.00393967,-0.0750677
0.0323505,-0.0245464,0.0188419
-0.0454768,0.101161,0.0810971
0.0324986,-0.0559287,-0.0561038
0.128168,-0.100055,-0.0738717
-0.157981,0.109969,0.0772421
-0.189744,0.127497,0.0845166
0.19918,-0.120485,-0.0805772
0.605798,-0.255503,-0.126238
0.841622,-0.070685,0.040097
0.95482,0.260447,0.174777
0.986564,0.580565,0.0900408
0.997474,0.805137,-0.109376
0.999384,0.915883,-0.243716
0.999918,0.971393,-0.211062
0.999983,0.989837,0.00837635
0.999998,0.99733,0.286663
1,0.999182,0.545546
1,0.999828,0.744993
1,0.999953,0.865377
1,0.999992,0.938462
1,0.999998,0.971948
1,1,0.989237
1,1,0.995645
1,1,0.998567
1,1,0.999475
1,1,0.99985
1,1,0.999949
1,1,0.999987
1,1,0.999996
1,1,0.999999
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
